brand,model,year,engine_cc,gear_type,fuel_type,mileage_km,condition,town,listing_month,listing_year,price_lkr
BMW,3 SERIES,2024,2000,automatic,petrol,7667,USED,Negombo,4,2026,32603000
BMW,3 SERIES,2024,2000,automatic,petrol,4428,USED,Kalutara,4,2026,35298000
BMW,3 SERIES,2024,2000,automatic,petrol,8023,USED,Batticaloa,4,2026,33676000
BMW,3 SERIES 320I,2026,2000,automatic,petrol,0,BRAND NEW,Matara,4,2026,29478000
BMW,3 SERIES 320I,2026,2000,automatic,petrol,0,BRAND NEW,Matara,4,2026,30916000
BMW,3 SERIES 320I,2026,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,31304000
BMW,3 SERIES 320I,2026,2000,automatic,petrol,0,BRAND NEW,Kurunegala,4,2026,31141000
BMW,3 SERIES 320I,2026,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,28013000
BMW,3 SERIES 320I,2026,2000,automatic,petrol,0,BRAND NEW,Batticaloa,4,2026,29779000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,31793000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,0,BRAND NEW,Galle,4,2026,28573000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,0,BRAND NEW,Gampaha,4,2026,28750000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,31079000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,5525,USED,Colombo,4,2026,28717000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,0,BRAND NEW,Galle,4,2026,30237000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,8934,USED,Negombo,4,2026,26875000
BMW,3 SERIES 320I,2025,2000,automatic,petrol,0,BRAND NEW,Kandy,4,2026,29305000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,9373,USED,Jaffna,4,2026,27168000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,8229,USED,Colombo,4,2026,27131000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,4500,USED,Colombo,4,2026,28204000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,3758,USED,Matara,4,2026,27045000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,12015,USED,Galle,4,2026,26051000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,2259,USED,Negombo,4,2026,27097000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,6673,USED,Gampaha,4,2026,27009000
BMW,3 SERIES 320I,2024,2000,automatic,petrol,1959,USED,Negombo,4,2026,27609000
BMW,3 SERIES 320I,2023,2000,automatic,petrol,16260,RECONDITIONED,Galle,4,2026,24981000
BMW,3 SERIES 320I,2023,2000,automatic,petrol,25533,RECONDITIONED,Galle,4,2026,25488000
BMW,3 SERIES 320I,2023,2000,automatic,petrol,8756,RECONDITIONED,Gampaha,4,2026,27654000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Kandy,4,2026,33279000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,35235000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Kurunegala,4,2026,35235000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Kandy,4,2026,35827000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Jaffna,4,2026,33475000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Jaffna,4,2026,32292000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Jaffna,4,2026,34236000
BMW,3 SERIES 330E,2026,2000,automatic,hybrid,0,BRAND NEW,Matara,4,2026,32532000
BMW,3 SERIES 330E,2025,2000,automatic,hybrid,4921,USED,Jaffna,4,2026,29713000
BMW,3 SERIES 330E,2025,2000,automatic,hybrid,0,BRAND NEW,Kurunegala,4,2026,33267000
BMW,3 SERIES 330E,2025,2000,automatic,hybrid,14838,USED,Kandy,4,2026,31747000
BMW,3 SERIES 330E,2025,2000,automatic,hybrid,2600,USED,Gampaha,4,2026,31778000
BMW,3 SERIES 330E,2025,2000,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,33345000
BMW,3 SERIES 330E,2024,2000,automatic,hybrid,13611,USED,Matara,4,2026,32369000
BMW,3 SERIES 330E,2024,2000,automatic,hybrid,2389,USED,Jaffna,4,2026,32493000
BMW,3 SERIES 330E,2024,2000,automatic,hybrid,2919,USED,Kurunegala,4,2026,32272000
BMW,3 SERIES 330E,2024,2000,automatic,hybrid,11795,USED,Galle,4,2026,29665000
BMW,3 SERIES 330E,2024,2000,automatic,hybrid,14565,USED,Kandy,4,2026,29715000
BMW,3 SERIES 330E,2023,2000,automatic,hybrid,20333,RECONDITIONED,Batticaloa,4,2026,28371000
BMW,3 SERIES 330E,2023,2000,automatic,hybrid,27852,RECONDITIONED,Kalutara,4,2026,31101000
BMW,3 SERIES 330E,2023,2000,automatic,hybrid,26827,RECONDITIONED,Matara,4,2026,30846000
BMW,3 SERIES 330E,2023,2000,automatic,hybrid,17562,RECONDITIONED,Jaffna,4,2026,30696000
BMW,3 SERIES 330E,2023,2000,automatic,hybrid,29643,RECONDITIONED,Batticaloa,4,2026,30716000
BMW,3 SERIES 330E,2023,2000,automatic,hybrid,10658,RECONDITIONED,Colombo,4,2026,29465000
BMW,3 SERIES 330E,2023,2000,automatic,hybrid,21275,RECONDITIONED,Kalutara,4,2026,30901000
BMW,3 SERIES 330I,2026,2000,automatic,petrol,0,BRAND NEW,Kandy,4,2026,35475000
BMW,3 SERIES 330I,2026,2000,automatic,petrol,0,BRAND NEW,Kandy,4,2026,36477000
BMW,3 SERIES 330I,2026,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,35534000
BMW,3 SERIES 330I,2026,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,34148000
BMW,3 SERIES 330I,2026,2000,automatic,petrol,0,BRAND NEW,Batticaloa,4,2026,36130000
BMW,3 SERIES 330I,2026,2000,automatic,petrol,0,BRAND NEW,Matara,4,2026,35617000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,0,BRAND NEW,Negombo,4,2026,37428000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,0,BRAND NEW,Kurunegala,4,2026,37478000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,14275,USED,Matara,4,2026,32402000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,35127000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,7906,USED,Kandy,4,2026,34264000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,0,BRAND NEW,Kalutara,4,2026,36016000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,6735,USED,Kalutara,4,2026,31917000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,0,BRAND NEW,Gampaha,4,2026,36020000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,2200,USED,Galle,4,2026,34362000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,7582,USED,Gampaha,4,2026,34549000
BMW,3 SERIES 330I,2025,2000,automatic,petrol,0,BRAND NEW,Kurunegala,4,2026,34775000
BMW,3 SERIES 330I,2024,2000,automatic,petrol,2650,USED,Matara,4,2026,32399000
BMW,3 SERIES 330I,2024,2000,automatic,petrol,2808,USED,Gampaha,4,2026,33202000
BMW,3 SERIES 330I,2024,2000,automatic,petrol,14052,USED,Jaffna,4,2026,34721000
BMW,3 SERIES 330I,2024,2000,automatic,petrol,10511,USED,Galle,4,2026,33968000
BMW,3 SERIES 330I,2023,2000,automatic,petrol,26215,RECONDITIONED,Kalutara,4,2026,30051000
BMW,3 SERIES 330I,2023,2000,automatic,petrol,10095,RECONDITIONED,Kandy,4,2026,31847000
BMW,3 SERIES 330I,2023,2000,automatic,petrol,16464,RECONDITIONED,Kalutara,4,2026,31675000
BMW,3 SERIES 330I,2023,2000,automatic,petrol,27442,RECONDITIONED,Batticaloa,4,2026,30335000
BMW,316I,2014,1600,automatic,petrol,121000,USED,Dehiwala-Mount-Lavinia,1,2025,16900000
BMW,316I E30,1990,1600,manual,petrol,385000,USED,Kuliyapitiya,1,2025,3900000
BMW,316I SPORTS,2015,1600,automatic,petrol,110000,USED,Kottawa,1,2025,17800000
BMW,318I,2018,1500,automatic,petrol,77000,USED,Nugegoda,1,2025,27125000
BMW,318I,2017,1500,automatic,petrol,88000,USED,Colombo,2,2025,22000000
BMW,318I,2016,1500,automatic,petrol,99000,USED,Colombo,1,2025,20500000
BMW,318I,2016,1500,automatic,petrol,99000,USED,Kandana,1,2025,21000000
BMW,318I LUXURY LINE,2018,1500,automatic,petrol,77000,USED,Colombo,1,2025,21875000
BMW,318I M SPORT,2018,1499,automatic,petrol,77000,USED,Colombo,1,2025,25000000
BMW,318I M SPORT,2018,1500,automatic,petrol,77000,USED,Kesbewa,1,2025,25000000
BMW,318I M SPORT AUSTRALIAN,2018,1500,automatic,petrol,77000,USED,Nugegoda,1,2025,28000000
BMW,318I M SPORT SHADOW,2018,1500,automatic,petrol,77000,USED,Boralesgamuwa,2,2025,27500000
BMW,318I MSPORT,2017,1500,automatic,petrol,88000,USED,Negombo,2,2025,22500000
BMW,318I SHADOW EDITION,2018,1500,automatic,petrol,77000,USED,Moratuwa,12,2024,28000000
BMW,320D,2013,2000,automatic,diesel,132000,USED,Kurunegala,1,2025,19000000
BMW,320D,2013,2000,automatic,diesel,132000,USED,Colombo,12,2024,18000000
BMW,320D,2011,2000,automatic,diesel,154000,USED,Colombo,1,2025,29575000
BMW,320D,2011,2000,automatic,diesel,154000,USED,Ja-Ela,1,2025,11950000
BMW,320D,2000,2000,manual,diesel,275000,USED,Kelaniya,1,2025,5450000
BMW,320D SPORTS,2013,2000,automatic,diesel,132000,USED,Kandy,2,2025,17900000
BMW,320I,2007,1990,automatic,petrol,198000,USED,Gampaha,1,2025,11500000
BMW,320I,2007,2000,automatic,petrol,198000,USED,Ja-Ela,1,2025,11500000
BMW,320I,2007,2000,automatic,petrol,198000,USED,Galle,12,2024,11500000
BMW,320I E90,2010,1997,automatic,petrol,165000,USED,Gampaha,1,2025,12312500
BMW,320I E90,2007,2000,automatic,petrol,198000,USED,Ja-Ela,1,2025,11500000
BMW,320I E90,2007,2000,automatic,petrol,198000,USED,Ja-Ela,1,2025,11500000
BMW,320I E90,2006,2000,manual,petrol,209000,USED,Colombo,12,2024,11600000
BMW,420D,2015,2000,automatic,diesel,110000,USED,Colombo,1,2025,35000000
BMW,430I GRAN COUPE,2017,2000,automatic,petrol,88000,USED,Dehiwala-Mount-Lavinia,2,2025,45000000
BMW,5 SERIES,2025,2000,automatic,petrol,0,BRAND NEW,Jaffna,4,2026,37890000
BMW,5 SERIES,2025,2000,automatic,petrol,0,BRAND NEW,Kalutara,4,2026,37462000
BMW,5 SERIES,2025,2000,automatic,petrol,0,BRAND NEW,Galle,4,2026,36147000
BMW,5 SERIES,2025,2000,automatic,petrol,0,BRAND NEW,Galle,4,2026,34424000
BMW,5 SERIES,2025,2000,automatic,petrol,0,BRAND NEW,Galle,4,2026,35962000
BMW,5 SERIES,2025,2000,automatic,hybrid,0,BRAND NEW,Jaffna,4,2026,39113000
BMW,5 SERIES,2025,2000,automatic,hybrid,0,BRAND NEW,Gampaha,4,2026,38969000
BMW,5 SERIES,2025,2000,automatic,hybrid,0,BRAND NEW,Galle,4,2026,40826000
BMW,5 SERIES,2025,2000,automatic,hybrid,0,BRAND NEW,Kandy,4,2026,39498000
BMW,5 SERIES,2025,2000,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,40821000
BMW,5 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Kurunegala,4,2026,48558000
BMW,5 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Kalutara,4,2026,46765000
BMW,5 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Matara,4,2026,47684000
BMW,5 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Galle,4,2026,47598000
BMW,5 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Galle,4,2026,46123000
BMW,5 SERIES,2024,2000,automatic,petrol,5095,USED,Galle,4,2026,34056000
BMW,5 SERIES,2024,2000,automatic,petrol,5853,USED,Batticaloa,4,2026,32595000
BMW,5 SERIES,2024,2000,automatic,petrol,6411,USED,Colombo,4,2026,33553000
BMW,5 SERIES,2024,2000,automatic,petrol,8390,USED,Negombo,4,2026,34909000
BMW,5 SERIES,2024,2000,automatic,petrol,5805,USED,Galle,4,2026,32775000
BMW,5 SERIES,2024,2000,automatic,hybrid,2171,USED,Matara,4,2026,36493000
BMW,5 SERIES,2024,2000,automatic,hybrid,4241,USED,Gampaha,4,2026,36676000
BMW,5 SERIES,2024,2000,automatic,hybrid,3198,USED,Batticaloa,4,2026,37176000
BMW,5 SERIES,2024,2000,automatic,hybrid,3088,USED,Jaffna,4,2026,38255000
BMW,5 SERIES,2024,2000,automatic,hybrid,4223,USED,Matara,4,2026,35745000
BMW,5 SERIES,2024,3000,automatic,petrol,7552,USED,Colombo,4,2026,46442000
BMW,5 SERIES,2024,3000,automatic,petrol,8841,USED,Jaffna,4,2026,44410000
BMW,5 SERIES,2024,3000,automatic,petrol,3164,USED,Matara,4,2026,45909000
BMW,5 SERIES,2024,3000,automatic,petrol,2354,USED,Galle,4,2026,45590000
BMW,5 SERIES,2024,3000,automatic,petrol,4320,USED,Kalutara,4,2026,43585000
BMW,5 SERIES 520I,2026,2000,automatic,petrol,0,BRAND NEW,Negombo,4,2026,37092000
BMW,5 SERIES 520I,2026,2000,automatic,petrol,0,BRAND NEW,Negombo,4,2026,37559000
BMW,5 SERIES 520I,2026,2000,automatic,petrol,0,BRAND NEW,Batticaloa,4,2026,35197000
BMW,5 SERIES 520I,2026,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,36508000
BMW,5 SERIES 520I,2026,2000,automatic,petrol,0,BRAND NEW,Jaffna,4,2026,37588000
BMW,5 SERIES 520I,2026,2000,automatic,petrol,0,BRAND NEW,Kalutara,4,2026,37103000
BMW,5 SERIES 520I,2025,2000,automatic,petrol,6043,USED,Kalutara,4,2026,31366000
BMW,5 SERIES 520I,2025,2000,automatic,petrol,0,BRAND NEW,Jaffna,4,2026,35042000
BMW,5 SERIES 520I,2025,2000,automatic,petrol,0,BRAND NEW,Negombo,4,2026,34243000
BMW,5 SERIES 520I,2025,2000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,35184000
BMW,5 SERIES 520I,2025,2000,automatic,petrol,5376,USED,Negombo,4,2026,32440000
BMW,5 SERIES 520I,2025,2000,automatic,petrol,7045,USED,Jaffna,4,2026,33237000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,5363,USED,Matara,4,2026,32754000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,4083,USED,Negombo,4,2026,33549000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,14704,USED,Galle,4,2026,31478000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,7690,USED,Gampaha,4,2026,31345000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,5446,USED,Galle,4,2026,32290000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,5481,USED,Kandy,4,2026,32577000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,1982,USED,Kandy,4,2026,31367000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,1431,USED,Galle,4,2026,32972000
BMW,5 SERIES 520I,2024,2000,automatic,petrol,13577,USED,Batticaloa,4,2026,33767000
BMW,5 SERIES 520I,2023,2000,automatic,petrol,25366,RECONDITIONED,Kurunegala,4,2026,29724000
BMW,5 SERIES 520I,2023,2000,automatic,petrol,11948,RECONDITIONED,Kalutara,4,2026,32073000
BMW,5 SERIES 520I,2023,2000,automatic,petrol,21345,RECONDITIONED,Gampaha,4,2026,30717000
BMW,5 SERIES 520I,2023,2000,automatic,petrol,16577,RECONDITIONED,Matara,4,2026,32776000
BMW,5 SERIES 530E,2026,2000,automatic,hybrid,0,BRAND NEW,Kurunegala,4,2026,40018000
BMW,5 SERIES 530E,2026,2000,automatic,hybrid,0,BRAND NEW,Galle,4,2026,41686000
BMW,5 SERIES 530E,2026,2000,automatic,hybrid,0,BRAND NEW,Batticaloa,4,2026,40553000
BMW,5 SERIES 530E,2026,2000,automatic,hybrid,0,BRAND NEW,Kandy,4,2026,40677000
BMW,5 SERIES 530E,2026,2000,automatic,hybrid,0,BRAND NEW,Colombo,4,2026,39799000
BMW,5 SERIES 530E,2026,2000,automatic,hybrid,0,BRAND NEW,Batticaloa,4,2026,41469000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,2081,USED,Kandy,4,2026,35040000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Gampaha,4,2026,39135000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,4376,USED,Kalutara,4,2026,35957000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Negombo,4,2026,39309000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Negombo,4,2026,40596000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Galle,4,2026,40940000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,9554,USED,Kandy,4,2026,37437000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,41257000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Colombo,4,2026,41039000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Kurunegala,4,2026,38164000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,8420,USED,Kurunegala,4,2026,36072000
BMW,5 SERIES 530E,2025,2000,automatic,hybrid,0,BRAND NEW,Negombo,4,2026,38870000
BMW,5 SERIES 530E,2024,2000,automatic,hybrid,1833,USED,Negombo,4,2026,35605000
BMW,5 SERIES 530E,2024,2000,automatic,hybrid,7935,USED,Kandy,4,2026,37248000
BMW,5 SERIES 530E,2024,2000,automatic,hybrid,10997,USED,Kandy,4,2026,36499000
BMW,5 SERIES 530E,2024,2000,automatic,hybrid,10704,USED,Kalutara,4,2026,35985000
BMW,5 SERIES 530E,2023,2000,automatic,hybrid,19524,RECONDITIONED,Kurunegala,4,2026,34178000
BMW,5 SERIES 530E,2023,2000,automatic,hybrid,8427,RECONDITIONED,Kalutara,4,2026,34882000
BMW,5 SERIES 530E,2023,2000,automatic,hybrid,13602,RECONDITIONED,Kurunegala,4,2026,33499000
BMW,5 SERIES 540I,2026,3000,automatic,petrol,0,BRAND NEW,Kalutara,4,2026,48890000
BMW,5 SERIES 540I,2026,3000,automatic,petrol,0,BRAND NEW,Gampaha,4,2026,48124000
BMW,5 SERIES 540I,2026,3000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,48088000
BMW,5 SERIES 540I,2026,3000,automatic,petrol,0,BRAND NEW,Batticaloa,4,2026,45683000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,11069,USED,Galle,4,2026,45970000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,0,BRAND NEW,Kurunegala,4,2026,45110000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,49106000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,0,BRAND NEW,Kurunegala,4,2026,45525000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,0,BRAND NEW,Kandy,4,2026,45345000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,0,BRAND NEW,Jaffna,4,2026,46143000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,10502,USED,Gampaha,4,2026,44554000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,0,BRAND NEW,Jaffna,4,2026,45083000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,6544,USED,Negombo,4,2026,42478000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,2370,USED,Colombo,4,2026,43850000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,4995,USED,Matara,4,2026,43050000
BMW,5 SERIES 540I,2025,3000,automatic,petrol,13731,USED,Negombo,4,2026,43447000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,579,USED,Kurunegala,4,2026,45455000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,8243,USED,Negombo,4,2026,43174000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,2900,USED,Gampaha,4,2026,44776000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,3320,USED,Jaffna,4,2026,45665000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,10055,USED,Galle,4,2026,44547000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,3174,USED,Galle,4,2026,42790000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,12986,USED,Batticaloa,4,2026,45791000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,6157,USED,Gampaha,4,2026,45282000
BMW,5 SERIES 540I,2024,3000,automatic,petrol,9856,USED,Kalutara,4,2026,41982000
BMW,520,2012,2000,automatic,diesel,143000,USED,Wennappuwa,1,2025,22800000
BMW,520D,2015,2000,automatic,diesel,110000,USED,Colombo,1,2025,33000000
BMW,520D,2013,2000,automatic,diesel,132000,USED,Dehiwala-Mount-Lavinia,2,2025,26400000
BMW,520D,2013,2000,automatic,diesel,132000,USED,Colombo,1,2025,26400000
BMW,520D,2013,2000,automatic,diesel,132000,USED,Battaramulla,1,2025,25800000
BMW,520D,2013,2000,automatic,diesel,132000,USED,Galle,12,2024,27000000
BMW,520D,2012,1995,automatic,diesel,143000,USED,Gampaha,2,2025,24500000
BMW,520D,2012,1995,automatic,diesel,143000,USED,Anuradapura,2,2025,22000000
BMW,520D,2012,2000,automatic,diesel,143000,USED,Kuliyapitiya,2,2025,21200000
BMW,520D,2012,1995,automatic,diesel,143000,USED,Malabe,1,2025,22500000
BMW,520D,2012,2000,automatic,diesel,143000,USED,Wattala,1,2025,19800000
BMW,520D,2012,2000,automatic,diesel,143000,USED,Matara,12,2024,22000000
BMW,520D 3 OPTION,2013,2000,automatic,diesel,132000,USED,Colombo,1,2025,23800000
BMW,520D M SPORT,2015,2000,automatic,diesel,110000,USED,Kandy,1,2025,36000000
BMW,520D MSPORT,2012,1995,automatic,diesel,143000,USED,Dankotuwa,2,2025,21800002
BMW,520I,2011,2000,automatic,petrol,154000,USED,Welisara,1,2025,17800000
BMW,520I,2011,2000,automatic,petrol,154000,USED,Kegalle,12,2024,17500000
BMW,520I,2005,2000,automatic,petrol,220000,USED,Kottawa,1,2025,10000000
BMW,525 E,1974,2000,manual,diesel,561000,USED,Panadura,12,2024,1450000
BMW,530E,2017,1990,automatic,hybrid,88000,USED,Colombo,2,2025,36450000
BMW,530E,2017,1500,automatic,petrol,88000,USED,Dehiwala-Mount-Lavinia,2,2025,36450000
BMW,530E,2017,2000,automatic,petrol,88000,USED,Colombo,1,2025,36450000
BMW,530E,2017,1500,automatic,petrol,88000,USED,Kandy,1,2025,36450000
BMW,530I M SPORT,2017,2200,automatic,petrol,88000,USED,Colombo,12,2024,46000000
BMW,535I,2011,3000,automatic,petrol,154000,USED,Colombo,1,2025,18500000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Kandy,4,2026,81951000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Gampaha,4,2026,80378000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Jaffna,4,2026,80626000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Matara,4,2026,83219000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Kalutara,4,2026,82725000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Jaffna,4,2026,84724000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Matara,4,2026,78244000
BMW,7 SERIES,2025,3000,automatic,petrol,0,BRAND NEW,Kalutara,4,2026,78393000
BMW,7 SERIES,2025,3000,automatic,hybrid,0,BRAND NEW,Galle,4,2026,91460000
BMW,7 SERIES,2025,3000,automatic,hybrid,0,BRAND NEW,Galle,4,2026,93669000
BMW,7 SERIES,2025,3000,automatic,hybrid,0,BRAND NEW,Gampaha,4,2026,91575000
BMW,7 SERIES,2025,3000,automatic,hybrid,0,BRAND NEW,Batticaloa,4,2026,91356000
BMW,7 SERIES,2025,3000,automatic,hybrid,0,BRAND NEW,Negombo,4,2026,91963000
BMW,7 SERIES,2025,3000,automatic,hybrid,0,BRAND NEW,Jaffna,4,2026,87504000
BMW,7 SERIES,2025,3000,automatic,hybrid,0,BRAND NEW,Batticaloa,4,2026,90077000
BMW,7 SERIES,2024,3000,automatic,petrol,5474,USED,Negombo,4,2026,73873000
BMW,7 SERIES,2024,3000,automatic,petrol,6962,USED,Kalutara,4,2026,76531000
BMW,7 SERIES,2024,3000,automatic,hybrid,4237,USED,Kalutara,4,2026,87570000
BMW,7 SERIES,2024,3000,automatic,hybrid,6821,USED,Kandy,4,2026,80643000
BMW,7 SERIES,2024,3000,automatic,hybrid,2809,USED,Negombo,4,2026,88099000
BMW,7 SERIES 740I,2026,3000,automatic,petrol,0,BRAND NEW,Batticaloa,4,2026,84226000
BMW,7 SERIES 740I,2026,3000,automatic,petrol,0,BRAND NEW,Gampaha,4,2026,81378000
BMW,7 SERIES 740I,2026,3000,automatic,petrol,0,BRAND NEW,Galle,4,2026,78644000
BMW,7 SERIES 740I,2026,3000,automatic,petrol,0,BRAND NEW,Kandy,4,2026,79209000
BMW,7 SERIES 740I,2026,3000,automatic,petrol,0,BRAND NEW,Batticaloa,4,2026,83792000
BMW,7 SERIES 740I,2025,3000,automatic,petrol,4708,USED,Negombo,4,2026,77973000
BMW,7 SERIES 740I,2025,3000,automatic,petrol,9714,USED,Gampaha,4,2026,72561000
BMW,7 SERIES 740I,2025,3000,automatic,petrol,0,BRAND NEW,Batticaloa,4,2026,78158000
BMW,7 SERIES 740I,2025,3000,automatic,petrol,7827,USED,Kalutara,4,2026,72677000
BMW,7 SERIES 740I,2025,3000,automatic,petrol,9411,USED,Batticaloa,4,2026,77238000
BMW,7 SERIES 740I,2025,3000,automatic,petrol,0,BRAND NEW,Colombo,4,2026,79360000
BMW,7 SERIES 740I,2024,3000,automatic,petrol,5562,USED,Negombo,4,2026,76454000
BMW,7 SERIES 740I,2024,3000,automatic,petrol,5814,USED,Batticaloa,4,2026,73068000
BMW,7 SERIES 740I,2024,3000,automatic,petrol,3903,USED,Kalutara,4,2026,76707000
BMW,7 SERIES 740I,2024,3000,automatic,petrol,8411,USED,Gampaha,4,2026,72863000
BMW,7 SERIES 740I,2024,3000,automatic,petrol,14291,USED,Kurunegala,4,2026,74761000
BMW,7 SERIES 740I,2024,3000,automatic,petrol,1508,USED,Colombo,4,2026,75187000
BMW,7 SERIES 740I,2024,3000,automatic,petrol,5160,USED,Kalutara,4,2026,73353000
BMW,7 SERIES 740I,2023,3000,automatic,petrol,12135,RECONDITIONED,Jaffna,4,2026,70735000
BMW,7 SERIES 740I,2023,3000,automatic,petrol,17520,RECONDITIONED,Kandy,4,2026,72763000
BMW,7 SERIES 740I,2023,3000,automatic,petrol,25857,RECONDITIONED,Matara,4,2026,68998000
BMW,7 SERIES 740I,2023,3000,automatic,petrol,12798,RECONDITIONED,Kurunegala,4,2026,73910000
BMW,7 SERIES 740I,2023,3000,automatic,petrol,21193,RECONDITIONED,Negombo,4,2026,73536000
BMW,7 SERIES 740I,2023,3000,automatic,petrol,22008,RECONDITIONED,Negombo,4,2026,68851000
